V1;artist_id;artist_name;song_id;song_name;album_id;release_date;release_year;Mentions_Cocain;Mentions_Cannabis;album_name
20848;23075;Schwesta Ewa;413568;Szenen Meines Lebens;22334;23.03.2012;2012;0;1;Realität
20849;23075;Schwesta Ewa;3648796;Tabledance (Ft. SXTN);414998;01.06.2018;2018;0;1;Aywa
20850;23075;Schwesta Ewa;4393899;Tabledance (Instrumental);NA;01.06.2018;2018;0;0;NA
20851;23075;Schwesta Ewa;705056;Tempomat;114985;20.12.2014;2014;0;0;Kurwa
20852;23075;Schwesta Ewa;671273;Tunneln und so (Ft. Eko Fresh);114985;20.12.2014;2014;0;1;Kurwa
20853;23075;Schwesta Ewa;699927;Viktor;114985;20.12.2014;2014;0;0;Kurwa
20854;23075;Schwesta Ewa;666832;Von Hype zu Ayb;114985;20.12.2014;2014;1;1;Kurwa
20855;23075;Schwesta Ewa;3648799;Ware Liebe;414998;01.06.2018;2018;0;0;Aywa
20856;23075;Schwesta Ewa;4393903;Ware Liebe (Instrumental);NA;01.06.2018;2018;0;0;NA
20857;23075;Schwesta Ewa;3648798;Waywayway (Ft. Olexesh);414998;01.06.2018;2018;0;1;Aywa
20858;23075;Schwesta Ewa;4393902;Waywayway (Instrumental);NA;01.06.2018;2018;0;0;NA
20859;329076;Blokkmonsta, Uzi & SDBY;2488678;666 Subjekte (Ft. Dr. Faustus & Dr. Jekyll);286233;01.01.2007;2007;0;0;In 3 Teufels Namen 2 (CD1)
20860;329076;Blokkmonsta, Uzi & SDBY;2901116;Bis Das Blut Gefriert (Ft. Dr. Faustus);286230;18.07.2007;2007;0;0;In 3 Teufels Namen 2 (CD2)
20861;329076;Blokkmonsta, Uzi & SDBY;723339;Echte Soldaten;121465;21.12.2007;2007;0;0;Legenden Sterben Nie
20862;329076;Blokkmonsta, Uzi & SDBY;721045;Eigene Welt (Ft. Basstard);119823;01.12.2005;2005;0;0;In drei Teufels Namen
20863;329076;Blokkmonsta, Uzi & SDBY;2325934;Foltermeister (Ft. DJ Korx);119823;01.12.2005;2005;0;0;In drei Teufels Namen
20864;329076;Blokkmonsta, Uzi & SDBY;2446459;Heavy Metal (Ft. Jayson, Kaisa & Mr. Sche);286230;18.07.2007;2007;0;0;In 3 Teufels Namen 2 (CD2)
20865;329076;Blokkmonsta, Uzi & SDBY;2445959;Heavy Metal [X-VERSION] (Ft. Jayson, Kaisa & Mr. Sche);286233;01.01.2007;2007;0;0;In 3 Teufels Namen 2 (CD1)
20866;329076;Blokkmonsta, Uzi & SDBY;2445946;In 3 Teufels Namen 2 (Ft. Corus 86 & DJ Reckless);286233;01.01.2007;2007;0;0;In 3 Teufels Namen 2 (CD1)
20867;329076;Blokkmonsta, Uzi & SDBY;2445943;In 3 Teufels Namen 2 (Remix) (Ft. Corus 86 & DJ Reckless);286230;18.07.2007;2007;0;0;In 3 Teufels Namen 2 (CD2)
20868;329076;Blokkmonsta, Uzi & SDBY;2326757;In Drei Teufels Namen (Ft. Corus 86 & DJ Reckless);119823;01.12.2005;2005;0;0;In drei Teufels Namen
20869;329076;Blokkmonsta, Uzi & SDBY;2913203;Intro;119823;01.12.2005;2005;0;0;In drei Teufels Namen
20870;329076;Blokkmonsta, Uzi & SDBY;2912522;Massaka in der Nachbarschaft (Ft. Smoky);286230;18.07.2007;2007;0;0;In 3 Teufels Namen 2 (CD2)
20871;329076;Blokkmonsta, Uzi & SDBY;705501;Mörder ohne Gesicht (Ft. Ghazy, Kaisa, SDBY & Skinny Al);119823;01.12.2005;2005;0;1;In drei Teufels Namen
20872;329076;Blokkmonsta, Uzi & SDBY;2325201;Mörder Ohne Gesicht Intro;119823;01.12.2005;2005;0;0;In drei Teufels Namen
20873;329076;Blokkmonsta, Uzi & SDBY;2356217;Nachbarschaftsdrama;119823;01.12.2005;2005;0;0;In drei Teufels Namen
20874;329076;Blokkmonsta, Uzi & SDBY;2325376;Schleuderschrottplatz;286233;01.01.2007;2007;0;0;In 3 Teufels Namen 2 (CD1)
20875;329076;Blokkmonsta, Uzi & SDBY;2492158;Semi-Automatikk (Ft. Automatikk & Dr. Jekyll);286230;18.07.2007;2007;0;0;In 3 Teufels Namen 2 (CD2)
20876;329076;Blokkmonsta, Uzi & SDBY;2488683;Subjekt 666 (Ft. Chuky, Dr. Faustus, Dr. Jekyll, Hardiss, Perverz (MC), Schwartz & Smoky);286230;18.07.2007;2007;0;0;In 3 Teufels Namen 2 (CD2)
20877;329076;Blokkmonsta, Uzi & SDBY;2325389;Teufelspakt;286233;01.01.2007;2007;0;0;In 3 Teufels Namen 2 (CD1)
20878;329076;Blokkmonsta, Uzi & SDBY;2319872;Tief Im Wald (Ft. Dr. Faustus);119823;01.12.2005;2005;0;0;In drei Teufels Namen
20879;329076;Blokkmonsta, Uzi & SDBY;2913275;Treibjagd (Ft. Kaisa);119823;01.12.2005;2005;0;0;In drei Teufels Namen
20880;329076;Blokkmonsta, Uzi & SDBY;2356247;Verlier Den Verstand;119823;01.12.2005;2005;0;0;In drei Teufels Namen
20881;329076;Blokkmonsta, Uzi & SDBY;2455681;Vollgepumpt Mit Blei (Ft. Dr. Jekyll & Skinny Al);286230;18.07.2007;2007;0;0;In 3 Teufels Namen 2 (CD2)
20882;329076;Blokkmonsta, Uzi & SDBY;2483511;Wie Die Tiere;119823;01.12.2005;2005;0;0;In drei Teufels Namen
20883;19129;Sentino;3330627;100K;138438;17.03.2017;2017;0;0;Sentinos Way 3: Sohn des Paten
20884;19129;Sentino;74666;110%;16083;10.02.2012;2012;0;0;Stiller Westen
20885;19129;Sentino;442168;110% Remix;104097;30.05.2014;2014;0;0;Wilder Westen
20886;19129;Sentino;74580;5 vor 12;11355;01.08.2005;2005;0;1;Sentinos Way II: La Vida Loca
20887;19129;Sentino;3805199;8 Mile;NA;01.01.2003;2003;1;1;NA
20888;19129;Sentino;70703;Abspann;16083;10.02.2012;2012;1;0;Stiller Westen
20889;19129;Sentino;440228;Abspann Remix (Ft. DLG & Kojack);104097;30.05.2014;2014;1;0;Wilder Westen
20890;19129;Sentino;70597;Achterbahn;16083;10.02.2012;2012;0;1;Stiller Westen
20891;19129;Sentino;521619;Achterbahn Remix (Ft. Miasma);NA;17.09.2014;2014;0;1;NA
20892;19129;Sentino;74538;Acryl;11357;20.10.2006;2006;1;0;Ich bin deutscher Hip Hop
20893;19129;Sentino;1741674;Alfa i Romeo (Ft. L.u.i);NA;24.04.2015;2015;0;1;NA
20894;19129;Sentino;74587;Alles Ok;11505;18.04.2005;2005;0;0;Sentinos Way: Fall und Aufstieg
20896;19129;Sentino;387839;Amfetamina;100260;21.03.2014;2014;0;1;Zabójstwo Liryczne
20897;19129;Sentino;70652;Am Nagel Geboren (HDF);16083;10.02.2012;2012;0;1;Stiller Westen
20898;19129;Sentino;74660;Anspruchsvoll Anspruchslos;17157;30.11.2007;2007;1;0;Sentino Und Stolz Drauf
20899;19129;Sentino;3763948;Arellano Félix;440691;11.04.2018;2018;0;0;El Malo EP
20900;19129;Sentino;3020394;AS Monaco;138438;17.03.2017;2017;0;1;Sentinos Way 3: Sohn des Paten
20901;19129;Sentino;480171;Barsy;NA;25.12.2013;2013;0;1;NA
20902;19129;Sentino;74552;Berlin;11505;18.04.2005;2005;0;0;Sentinos Way: Fall und Aufstieg
20903;19129;Sentino;74549;Berlin, Berlin;11357;20.10.2006;2006;0;0;Ich bin deutscher Hip Hop
20904;19129;Sentino;2172666;Biale Rekawiczki (Ft. DIHO);NA;30.07.2012;2012;1;1;NA
20905;19129;Sentino;2143054;Biznesmenel (Ft. Kaz Balagane);128619;01.01.2015;2015;0;0;Zabójstwo Liryczne 2.0
20907;19129;Sentino;70596;Blick In Die Crowd;16083;10.02.2012;2012;1;0;Stiller Westen
20908;19129;Sentino;74558;Blues Des Lebens;11357;20.10.2006;2006;0;0;Ich bin deutscher Hip Hop
20909;19129;Sentino;3985993;Brick;440691;11.04.2018;2018;0;0;El Malo EP
20910;19129;Sentino;2839796;Bundesdruckerei;118167;08.07.2011;2011;1;1;Ein Fall für zwei
20911;19129;Sentino;3020395;C4;138438;17.03.2017;2017;0;1;Sentinos Way 3: Sohn des Paten
20912;19129;Sentino;3985992;Cabros de Mierda;440691;11.04.2018;2018;1;0;El Malo EP
20913;19129;Sentino;74553;Catch Mich (Ft. Manuellsen);11357;20.10.2006;2006;1;1;Ich bin deutscher Hip Hop
20914;19129;Sentino;74650;Cinderella;17157;30.11.2007;2007;0;0;Sentino Und Stolz Drauf
20915;19129;Sentino;74592;Crack (Hidden Track);11505;18.04.2005;2005;1;1;Sentinos Way: Fall und Aufstieg
20916;19129;Sentino;2825927;Czarna chmura;NA;23.07.2016;2016;1;0;NA
20917;19129;Sentino;387836;Czas zemsty;100260;21.03.2014;2014;0;0;Zabójstwo Liryczne
20919;19129;Sentino;74557;Danke Dir Mom;11357;20.10.2006;2006;0;0;Ich bin deutscher Hip Hop
20920;19129;Sentino;74577;Dann kommt her;11355;01.08.2005;2005;0;1;Sentinos Way II: La Vida Loca
20921;19129;Sentino;74588;Das Piff;11505;18.04.2005;2005;1;1;Sentinos Way: Fall und Aufstieg
20922;19129;Sentino;74546;Der Don;11357;20.10.2006;2006;1;0;Ich bin deutscher Hip Hop
20924;19129;Sentino;3805172;Der Pinguin;NA;01.01.2002;2002;0;1;NA
20925;19129;Sentino;74659;Der Weiße Latino;17157;30.11.2007;2007;0;0;Sentino Und Stolz Drauf
20926;19129;Sentino;3020392;Die Farbe Lila;138438;17.03.2017;2017;1;1;Sentinos Way 3: Sohn des Paten
20928;19129;Sentino;74545;Die Welt Steht Kopf;11357;20.10.2006;2006;0;1;Ich bin deutscher Hip Hop
20929;19129;Sentino;3805201;Dipset Anthem;NA;01.01.2003;2003;0;1;NA
20930;19129;Sentino;2163244;Duc de Pologne;NA;28.11.2011;2011;0;1;NA
20931;19129;Sentino;70699;Durch Die Tür;16083;10.02.2012;2012;0;0;Stiller Westen
20932;19129;Sentino;440232;Durch die Tür Remix (Ft. Separate);104097;30.05.2014;2014;1;1;Wilder Westen
20933;19129;Sentino;2143847;Dzieci Wojny;128619;01.01.2015;2015;0;1;Zabójstwo Liryczne 2.0
20934;19129;Sentino;666697;Dzien i Noc;128619;01.01.2015;2015;0;1;Zabójstwo Liryczne 2.0
20935;19129;Sentino;440192;Dziki Wschód;104097;30.05.2014;2014;1;1;Wilder Westen
20936;19129;Sentino;52704;Eden Song;11505;18.04.2005;2005;0;0;Sentinos Way: Fall und Aufstieg
20937;19129;Sentino;3985991;El Malo;440691;11.04.2018;2018;0;1;El Malo EP
20938;19129;Sentino;74646;European Gigolo;17157;30.11.2007;2007;0;1;Sentino Und Stolz Drauf
20939;19129;Sentino;440230;Euros oder Zloty;104097;30.05.2014;2014;1;1;Wilder Westen
20940;19129;Sentino;3367253;Fame;NA;13.12.2017;2017;1;1;NA
20941;19129;Sentino;4012728;F.A.M.E. Malo;440691;11.04.2018;2018;0;0;El Malo EP
20942;19129;Sentino;3985995;Fidel Castro;440691;11.04.2018;2018;1;0;El Malo EP
20943;19129;Sentino;74664;Fighter Man;17157;30.11.2007;2007;0;1;Sentino Und Stolz Drauf
20944;19129;Sentino;70600;Flutlicht;16083;10.02.2012;2012;0;1;Stiller Westen
20945;19129;Sentino;74567;Fly Fly;11355;01.08.2005;2005;1;1;Sentinos Way II: La Vida Loca
20946;19129;Sentino;3123216;FREESTYLE MASK OFF;NA;11.05.2017;2017;0;0;NA
20947;19129;Sentino;74582;Freestyle (Skit);11355;01.08.2005;2005;0;1;Sentinos Way II: La Vida Loca
20948;19129;Sentino;74555;Frühstück Für Champions (Ft. Megaloh);11357;20.10.2006;2006;0;1;Ich bin deutscher Hip Hop
20949;19129;Sentino;74578;Fuego;11355;01.08.2005;2005;1;0;Sentinos Way II: La Vida Loca
20950;19129;Sentino;52112;Gehobene Klasse;11357;20.10.2006;2006;0;0;Ich bin deutscher Hip Hop
20951;19129;Sentino;74645;Geile Zeit;17157;30.11.2007;2007;0;1;Sentino Und Stolz Drauf
20952;19129;Sentino;74651;Geld Machen;17157;30.11.2007;2007;0;1;Sentino Und Stolz Drauf
20953;19129;Sentino;74579;Genie;11355;01.08.2005;2005;0;0;Sentinos Way II: La Vida Loca
20954;19129;Sentino;74661;Glanz Der Breitling Uhr;17157;30.11.2007;2007;1;0;Sentino Und Stolz Drauf
20955;19129;Sentino;74643;Go Getta;17157;30.11.2007;2007;0;1;Sentino Und Stolz Drauf
20956;19129;Sentino;1741843;Gomorra (Ft. DIHO);128619;01.01.2015;2015;0;1;Zabójstwo Liryczne 2.0
20958;19129;Sentino;74642;Hellwach & Motiviert;17157;30.11.2007;2007;1;1;Sentino Und Stolz Drauf
20960;19129;Sentino;70599;Hirngespinst;16083;10.02.2012;2012;0;0;Stiller Westen
20961;19129;Sentino;52113;Horizont Aus Gold;11357;20.10.2006;2006;0;1;Ich bin deutscher Hip Hop
20962;19129;Sentino;53741;Ich bin deutscher Hip Hop;11357;20.10.2006;2006;0;1;Ich bin deutscher Hip Hop
20964;19129;Sentino;2214714;Idz swoja droga (Ft. DIHO);NA;24.09.2010;2010;1;0;NA
20965;19129;Sentino;3158750;IL DUCE;365868;15.07.2017;2017;0;0;Zabójstwo Liryczne 3
20966;19129;Sentino;2376875;Ingenieur des Verbrechens;138438;17.03.2017;2017;0;1;Sentinos Way 3: Sohn des Paten
20967;19129;Sentino;2214622;Intro Duc de Pologne (Warszawa bije w sercu);NA;05.05.2011;2011;0;1;NA
20968;19129;Sentino;74562;Intro (La Vida Loca);11355;01.08.2005;2005;1;0;Sentinos Way II: La Vida Loca
20969;19129;Sentino;74585;Intro (Sentino's Way Fall und Aufstieg);11505;18.04.2005;2005;0;0;Sentinos Way: Fall und Aufstieg
20970;19129;Sentino;3020374;Intro (Sohn des Paten);138438;17.03.2017;2017;1;1;Sentinos Way 3: Sohn des Paten
20972;19129;Sentino;74544;Jäger & Sammler;11357;20.10.2006;2006;0;1;Ich bin deutscher Hip Hop
20973;19129;Sentino;74540;Jahre Sind Tage;11357;20.10.2006;2006;0;1;Ich bin deutscher Hip Hop
20974;19129;Sentino;74542;Judas;11357;20.10.2006;2006;0;1;Ich bin deutscher Hip Hop
20975;19129;Sentino;2998434;Juice Xclusive (Ft. Kobra);474005;02.01.2006;2006;1;1;DJ Devin - New Kidz on the Block 2
20976;19129;Sentino;3020386;Junge aus der City;138438;17.03.2017;2017;1;0;Sentinos Way 3: Sohn des Paten
20977;19129;Sentino;392303;Karl Lagerfeld;100260;21.03.2014;2014;0;1;Zabójstwo Liryczne
20978;19129;Sentino;70598;Karma;16083;10.02.2012;2012;0;1;Stiller Westen
20979;19129;Sentino;74543;Keine Kunst;11357;20.10.2006;2006;1;0;Ich bin deutscher Hip Hop
20980;19129;Sentino;74547;Kekse Und Tee;11357;20.10.2006;2006;0;0;Ich bin deutscher Hip Hop
20981;19129;Sentino;74561;Kennst du Ihn;11505;18.04.2005;2005;1;0;Sentinos Way: Fall und Aufstieg
20982;19129;Sentino;3805083;Knick inna Optik;NA;01.01.2002;2002;0;0;NA
20983;19129;Sentino;480168;Knife2aGunFight (Ft. Braddu & DIHO);100260;21.03.2014;2014;1;1;Zabójstwo Liryczne
20984;19129;Sentino;3020398;Kopf über Herz;138438;17.03.2017;2017;0;1;Sentinos Way 3: Sohn des Paten
20985;19129;Sentino;480174;Kraina czarów;100260;21.03.2014;2014;0;1;Zabójstwo Liryczne
20986;19129;Sentino;74559;Lauf;11505;18.04.2005;2005;1;1;Sentinos Way: Fall und Aufstieg
20987;19129;Sentino;2956419;Legenda;NA;13.01.2017;2017;0;1;NA
20988;19129;Sentino;70695;Licht In Dir;16083;10.02.2012;2012;0;0;Stiller Westen
20989;19129;Sentino;480164;Licze ten hajs (Ft. DIHO);100260;21.03.2014;2014;0;0;Zabójstwo Liryczne
20990;19129;Sentino;480166;Mam Talent (Ft. DIHO);100260;21.03.2014;2014;0;1;Zabójstwo Liryczne
20992;19129;Sentino;70653;Mein Bruder;16083;10.02.2012;2012;0;1;Stiller Westen
20993;19129;Sentino;440236;Mein Bruder Remix (Ft. Koljah);104097;30.05.2014;2014;0;1;Wilder Westen
20994;19129;Sentino;74539;Mein Weg (Ft. Azad);11357;20.10.2006;2006;0;1;Ich bin deutscher Hip Hop
20995;19129;Sentino;2165969;Mickey Rourke (Ft. DIHO);100260;21.03.2014;2014;1;1;Zabójstwo Liryczne
20996;19129;Sentino;2965226;Milieu;138438;17.03.2017;2017;1;1;Sentinos Way 3: Sohn des Paten
20997;19129;Sentino;691750;Moja B*tch;128619;01.01.2015;2015;1;0;Zabójstwo Liryczne 2.0
20998;19129;Sentino;2157183;Mój czlowiek;NA;22.02.2014;2014;0;0;NA
20999;19129;Sentino;74644;Nichts Mit Mir Zu Tun;17157;30.11.2007;2007;0;0;Sentino Und Stolz Drauf
21000;19129;Sentino;1864139;Nic nie mów;100260;21.03.2014;2014;0;1;Zabójstwo Liryczne
21001;19129;Sentino;387888;Nie mam czasu;100260;21.03.2014;2014;1;0;Zabójstwo Liryczne
21002;19129;Sentino;2163425;Nieodebrane (Ft. DIHO);NA;09.06.2015;2015;0;1;NA
21003;19129;Sentino;2153634;Nie placz za mna (Ft. Malik Montana);100260;21.03.2014;2014;0;1;Zabójstwo Liryczne
21004;19129;Sentino;74576;No Homo;11355;01.08.2005;2005;1;1;Sentinos Way II: La Vida Loca
21006;19129;Sentino;74564;Nutte Nutte;11355;01.08.2005;2005;0;1;Sentinos Way II: La Vida Loca
21007;19129;Sentino;74589;Olala (Ft. Kid Kobra);11505;18.04.2005;2005;0;1;Sentinos Way: Fall und Aufstieg
21008;19129;Sentino;3057717;Oni albo ja (Ft. DIHO);365868;15.07.2017;2017;0;0;Zabójstwo Liryczne 3
21009;19129;Sentino;74591;Outro;11505;18.04.2005;2005;1;1;Sentinos Way: Fall und Aufstieg
21010;19129;Sentino;3330628;Pandora;138438;17.03.2017;2017;1;1;Sentinos Way 3: Sohn des Paten
21012;19129;Sentino;721382;Pare Klocków;128619;01.01.2015;2015;0;0;Zabójstwo Liryczne 2.0
21013;19129;Sentino;74653;Party Wie Ein Rockstar;17157;30.11.2007;2007;1;0;Sentino Und Stolz Drauf
21014;19129;Sentino;3985996;Picasso;440691;11.04.2018;2018;0;0;El Malo EP
21015;19129;Sentino;2154855;Pido a Dios;100260;21.03.2014;2014;1;1;Zabójstwo Liryczne
21016;19129;Sentino;2149679;Pierdolony Biznes (Ft. Fotoz Muz);100260;21.03.2014;2014;0;1;Zabójstwo Liryczne
21017;19129;Sentino;74566;Piff 2;11355;01.08.2005;2005;1;1;Sentinos Way II: La Vida Loca
21018;19129;Sentino;2896459;Pistolet;365868;15.07.2017;2017;0;0;Zabójstwo Liryczne 3
21019;19129;Sentino;2827418;Pisze Historie (Ft. DIHO);NA;26.06.2013;2013;0;0;NA
21020;19129;Sentino;2171898;Pitbull (Ft. DIHO);NA;14.11.2011;2011;0;0;NA
21021;19129;Sentino;480172;Polska Milosc;NA;23.11.2013;2013;0;0;NA
21022;19129;Sentino;439763;Postbote (Ft. Olexesh);104097;30.05.2014;2014;0;1;Wilder Westen
21024;19129;Sentino;74593;Problem;11505;18.04.2005;2005;0;0;Sentinos Way: Fall und Aufstieg
21025;19129;Sentino;715501;Przy Bogu;128619;01.01.2015;2015;0;0;Zabójstwo Liryczne 2.0
21027;19129;Sentino;70654;Resistance;16083;10.02.2012;2012;1;1;Stiller Westen
21028;19129;Sentino;74658;Rich Boy;17157;30.11.2007;2007;0;0;Sentino Und Stolz Drauf
21029;19129;Sentino;3986005;R.M.E.;440691;11.04.2018;2018;1;1;El Malo EP
21030;19129;Sentino;74652;Rock Star (Ft. SMO (Germany));17157;30.11.2007;2007;1;0;Sentino Und Stolz Drauf
21031;19129;Sentino;3985994;Rudeboy;440691;11.04.2018;2018;1;1;El Malo EP
21032;19129;Sentino;3805174;Sag Bescheid;NA;01.01.2002;2002;1;1;NA
21033;19129;Sentino;2171549;Samotny Wilk (Ft. DIHO);NA;21.09.2012;2012;0;1;NA
21034;19129;Sentino;3805217;Samy Diss;NA;25.08.2005;2005;1;1;NA
21035;19129;Sentino;480173;Scarface;100260;21.03.2014;2014;0;1;Zabójstwo Liryczne
21036;19129;Sentino;74656;Schmerz In Mir;17157;30.11.2007;2007;0;0;Sentino Und Stolz Drauf
21037;19129;Sentino;74584;Sentinos Way;11355;01.08.2005;2005;0;1;Sentinos Way II: La Vida Loca
21038;19129;Sentino;3192572;Skad Ty To Znasz (Ft. DIHO);NA;11.08.2017;2017;0;0;NA
21039;19129;Sentino;2148264;Smierc wrogom;NA;01.01.2015;2015;0;1;NA
21040;19129;Sentino;3020379;Sohn des Paten;138438;17.03.2017;2017;1;1;Sentinos Way 3: Sohn des Paten
21042;19129;Sentino;74581;Spritztour;11355;01.08.2005;2005;0;1;Sentinos Way II: La Vida Loca
21043;19129;Sentino;480165;Squod (Ft. Kaz Balagane);100260;21.03.2014;2014;0;1;Zabójstwo Liryczne
21045;19129;Sentino;2912472;Stay up;NA;08.02.2014;2014;0;1;NA
21046;19129;Sentino;70697;Stiller Westen;16083;10.02.2012;2012;0;0;Stiller Westen
21047;19129;Sentino;466851;Swój Sen (Ft. DIHO);NA;14.05.2014;2014;0;0;NA
21048;19129;Sentino;2166625;Szczecin, Berlin, Poznan (Ft. Peja, Seji-Bot, Sobota, Tony Jazzu & Wini);NA;01.01.2008;2008;0;1;NA
21049;19129;Sentino;663678;Ta droga (Ft. DIHO & Kaz Balagane);128619;01.01.2015;2015;0;1;Zabójstwo Liryczne 2.0
21050;19129;Sentino;2150921;Taki lajf;100260;21.03.2014;2014;0;0;Zabójstwo Liryczne
21051;19129;Sentino;74657;Takin' Over;17157;30.11.2007;2007;0;0;Sentino Und Stolz Drauf
21052;19129;Sentino;74647;Tattoo;17157;30.11.2007;2007;0;0;Sentino Und Stolz Drauf
21053;19129;Sentino;2824383;Tatuazyk;NA;21.07.2016;2016;0;0;NA
21054;19129;Sentino;2163712;Tempo (Ft. DIHO);100260;21.03.2014;2014;0;1;Zabójstwo Liryczne
21055;19129;Sentino;2156223;Ten swiat;100260;21.03.2014;2014;0;1;Zabójstwo Liryczne
21056;19129;Sentino;70702;Thron Aus Stein;16083;10.02.2012;2012;1;1;Stiller Westen
21057;19129;Sentino;440205;Thron aus Stein Remix (Ft. Felix Krull);104097;30.05.2014;2014;1;1;Wilder Westen
21058;19129;Sentino;74548;Twinkle Twinkle;11357;20.10.2006;2006;0;0;Ich bin deutscher Hip Hop
21059;19129;Sentino;3020382;Und dann stirbst Du;138438;17.03.2017;2017;1;0;Sentinos Way 3: Sohn des Paten
21061;19129;Sentino;74550;Vater Staat;11357;20.10.2006;2006;0;0;Ich bin deutscher Hip Hop
21062;19129;Sentino;3011999;Verräter;NA;04.03.2017;2017;1;0;NA
21063;19129;Sentino;70651;Verwelkte Rosen (Ft. Para, Seranjo & Skarra Mucci);16083;10.02.2012;2012;1;1;Stiller Westen
21064;19129;Sentino;440201;Verwelkte Rosen Remix (Ft. AchtVier);104097;30.05.2014;2014;1;1;Wilder Westen
21065;19129;Sentino;659883;Vitalyi;128619;01.01.2015;2015;0;0;Zabójstwo Liryczne 2.0
21066;19129;Sentino;3805214;Vogel (Ft. Fler);NA;01.01.2003;2003;0;0;NA
21067;19129;Sentino;3805216;Von Berlin nach Hamburg;NA;01.01.2003;2003;0;1;NA
21068;19129;Sentino;74667;Vorbei Der Traum (Ft. Skarra Mucci);16083;10.02.2012;2012;0;0;Stiller Westen
21069;19129;Sentino;2149396;Walcze z diablem;NA;01.01.2015;2015;1;1;NA
21070;19129;Sentino;74654;Walk It Out;17157;30.11.2007;2007;0;1;Sentino Und Stolz Drauf
21071;19129;Sentino;2842283;Warschauer Ghetto;NA;01.01.2008;2008;0;0;NA
21073;19129;Sentino;74649;Was Du Trinskt?!;17157;30.11.2007;2007;0;1;Sentino Und Stolz Drauf
21074;19129;Sentino;74648;Was Weißt Du Schon Davon?;17157;30.11.2007;2007;0;1;Sentino Und Stolz Drauf
21075;19129;Sentino;74556;Was Zum Teufel;11505;18.04.2005;2005;0;1;Sentinos Way: Fall und Aufstieg
21076;19129;Sentino;70655;Wesenszüge;16083;10.02.2012;2012;0;0;Stiller Westen
21077;19129;Sentino;422258;Wiecznie;100260;21.03.2014;2014;0;0;Zabójstwo Liryczne
21078;19129;Sentino;74586;Wir 2 (Ft. Kid Kobra);11505;18.04.2005;2005;1;1;Sentinos Way: Fall und Aufstieg
21079;19129;Sentino;52703;Woher Ich Komm Was Ich Mach;11355;01.08.2005;2005;1;1;Sentinos Way II: La Vida Loca
21080;19129;Sentino;2419001;WWA;NA;17.10.2015;2015;1;1;NA
21081;19129;Sentino;74590;You're the man (Ft. Kid Kobra);11505;18.04.2005;2005;1;0;Sentinos Way: Fall und Aufstieg
21083;19129;Sentino;466845;Zabójstwo Liryczne (Ft. DIHO);100260;21.03.2014;2014;1;1;Zabójstwo Liryczne
21084;19129;Sentino;74663;Zahnspangenträger;17157;30.11.2007;2007;0;1;Sentino Und Stolz Drauf
21085;19129;Sentino;480179;Zapiac pasy;NA;18.01.2010;2010;1;0;NA
21086;19129;Sentino;74565;Zieh Dich Aus;11355;01.08.2005;2005;0;1;Sentinos Way II: La Vida Loca
21088;19129;Sentino;3985997;ZL Regime;440691;11.04.2018;2018;0;1;El Malo EP
21089;19129;Sentino;52111;Zu Den Sternen;11355;01.08.2005;2005;1;1;Sentinos Way II: La Vida Loca
21090;19129;Sentino;74583;Zu Easy;11355;01.08.2005;2005;0;0;Sentinos Way II: La Vida Loca
21091;19129;Sentino;74537;Zum Adel Verpflichtet;11357;20.10.2006;2006;0;1;Ich bin deutscher Hip Hop
21092;19129;Sentino;440187;Zweifellos;104097;30.05.2014;2014;0;1;Wilder Westen
21098;1189;Blumentopf;636288;Ach so;78221;15.09.2003;2003;0;0;Musikmaschine
21099;1189;Blumentopf;636253;AEIOU;78221;15.09.2003;2003;0;1;Musikmaschine
21101;1189;Blumentopf;581867;Alles Gute;17806;01.01.2003;2003;0;0;Gern Geschehen
21103;1189;Blumentopf;1304287;Alle sind da;17806;01.01.2003;2003;0;1;Gern Geschehen
21111;1189;Blumentopf;2900674;Beirut Mixdown Project (Ft. Ashekman);NA;01.01.2011;2011;0;0;NA
21112;1189;Blumentopf;621832;Better Life GmbH 1 (Ft. Smudo);17806;01.01.2003;2003;0;1;Gern Geschehen
21113;1189;Blumentopf;622888;Better Life GmbH 2 (Ft. Smudo);17806;01.01.2003;2003;1;0;Gern Geschehen
21114;1189;Blumentopf;622947;Better Life GmbH 3 (Ft. Smudo);17806;01.01.2003;2003;0;0;Gern Geschehen
